Tweet,Source Type,Source URL
"Sabtu, (2/10) Satpol PP Kota Jambi melakukan Kegiatan Operasi YUSTISI WASGAKUM Prokes Covid19 LEVEL 3 dengan memeriksa kartu vaksin bagi pelaku usaha, hal ini dilakukan agar memberikan rasa aman kepada pengunjung tempat tersebut.
@ditpolpp_linmas https://t.co/BcEBHbsx59",Twitter Web App,https://t.co/BcEBHbsx59
"Saat ini total vaksin yang sudah diterima oleh Indonesia, baik dalam bentuk jadi ataupun bahan baku, sejumlah 276.960.670  dosis.
Ini akan didistribusikan secara merata diseluruh Indonesia, dari Sabang sampai Marauke. 
#VaksinasiMerata https://t.co/NgShI76ZH0",Twitter for Android,https://t.co/NgShI76ZH0
"@fajarnugros @CNNIndonesia Apnya yg melanggar hukum??..kan ada UU nya,,kalau melanggar hukum tangkap aja semuanya,,kalaupun harus di paksa untuk vaksin.",Twitter for Android,vaksin.
"@Bang_Garr Bang mau tanya 
Klau mau hutang duit jaminannya sertifikat vaksin  dimana yaa ? Jwb ya bang @Bang_Garr 🤣🤣🥲🥲",Twitter for Android,🤣🤣🥲🥲
Tanganku pegel habis vaksin,Twitter for Android,vaksin
"AYO VAKSIN VIRUS COVID-19, MENUJU RAKYAT SEHAT NEGARA KUAT 💪
MERDEKA!!! https://t.co/QaGSactsF6",Twitter for Android,https://t.co/QaGSactsF6
"Jadi vaksin yang sudah diterima oleh  pemerintah daerah, langsung bisa disuntikkan kepada masyarakat setempat agar segera  mendapat perlindungan. Semua sudah terjamin merata dari Sabang Sampai Merauke.
#VaksinasiMerata https://t.co/Jj6tVmwIPG",Twitter for Android,https://t.co/Jj6tVmwIPG
@Bang_Garr Kalau sekarang Surat vaksin bang hhh,Twitter for Android,hhh
Efek vaksin ke-2 mulai kerasa: ngantuk,Twitter for Android,ngantuk
"Kemudahan publik dalam mengakses informasi terkait vaksin, tentu saja agar masyarakat  bisa mengawal program vaksin Indonesia, memastikan #VaksinasiMerata dari Sabang sampai Merauke, dan mencegah agar tidak terjadi politisasi.",Twitter for Android,politisasi.
@andiniharsono Rakyat lapar gak butuh vaksin...,Twitter for Android,vaksin...
"Pada 3 Oktober 2021 kedatangan vaksin tahap 84 sebanyak 800.280 dosis vaksin Pfizer bantuan dari Amerika Serikat. 

#VaksinasiMerata",Twitter for Android,#VaksinasiMerata
@KMSNOHN Yeayyy udh vaksin✨✨,Twitter for Android,vaksin✨✨
"Beberapa jenis vaksin masih terus berdatangan.

Tgl 2 Oktober, vaksin tahap ke-81 datang sebanyak 453.960 dosis vaksin Pfizer &amp; langsung didistribusikan ke 7 provinsi di Sumatra dan Kalimantan dengan penerapan rantai distribusi dingin dengan suhu dibawah -70°C. #VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"Karena pentingnya proses vaksinasi, maka pemerintah berupaya sekuat tenaga untuk menghadirkan vaksin yang aman dan efektif sesuai saran dari ITAGI, WHO, dan para ahli, untuk seluruh masyarakat Indonesia secara cuma-cuma.

#VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"Kalau caranya begini terus, kapan selesainya pelaku perusuh di Negeri ini ?

Gombal Mukiyo ! 😤
https://t.co/6WRvkZNUkP",Twitter for Android,https://t.co/6WRvkZNUkP
"Data per 3 Oktober 2021, sekitar 45% atau 45 dari 100 orang warga Indonesia sudah di vaksinasi dosis ke-1.

Berarti masih ada sekitar 55% penduduk Indonesia yang belum Vaksin, yuk segera Vaksin agar  #VaksinasiMerata  dari Sabang Sampai Merauke terwujud.",Twitter Web App,terwujud.
"Bersiap Kalimantan barat (Pontianak), Kalimantan Utara melalui Berau, Kalimantan timur ( Samarinda), Kalimantan tengah (Palangkaraya), Sumatra barat (Padang), Sumatera Selatan (Palembang) dan Bangka Belitung (pangkal pinang) akan kedatangan vaksin pfizer
#VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"Ketika vaksin sudah diterima pemerintah daerah, bisa langsung disuntikkan kepada masyarakat agar masyarakat bisa mendapat perlindungan dari virus covid-19.

Sabang Sampai Merauke #VaksinasiMerata",Twitter Web App,#VaksinasiMerata
"Informasi yang aku dapatkan, bahkan data terkait stok vaksin nasional sampai ke level kota atau kabupaten bisa di akses kok oleh publik.  #VaksinasiMerata",Twitter for Android,#VaksinasiMerata
@chaamaker MASA DITOLAK MULU ANJIR SURAT VAKSIN GUE GABISA KELUAR HUHUHUHU😭😭💔💔💔,Twitter for Android,HUHUHUHU😭😭💔💔💔
@salshinex vaksin pertama pegel 3/4 harian kak ;-;,Twitter for Android,;-;
"@nona_melinda_ Ih sama aku juga, lega pas denger keluarga atau saudara yang dulu sempet takut vaksin sekarang Alhamdulillah udah pada mau, jadi ada perlindungan buat kesehatan mereka :) #VaksinasiMerata",Twitter for iPhone,#VaksinasiMerata
"Smpe kemarin kemerin gua takut di vaksin karna takut mati, tpi untuk bsk di vaksin ga takut lagi. Klo ga knapa knapa sukur, klo mati yaudah😂
Dri pada bunuh diri yekan🤣",Twitter for iPhone,yekan🤣
Yup 1 bulan lagi akhirnya w bisa vaksin,Twitter for Android,vaksin
"Vaksin tahap ke-83 dengan jumlah 600.000 dosis AstraZeneca sudah tiba di Indonesia.

Vaksin ini bagian dari 3 juta dosis dose-sharing dari pemerintah Perancis untuk masyarakat Indonesia dari Sabang Sampai Merauke.

#VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"Pemerintah mengoptimalkan semua langkah untuk meyebarluaskan vaksin ke seluruh dari sabang sampai merauke. Dan juga sampai ke masyarakat terpencil dan terluar. 

#VaksinasiMerata",Twitter for Android,#VaksinasiMerata
Yahh aku gk jadi vaksin :((((((,Twitter for Android,:((((((
Besok jadwal next vaksin. Tapi kerjaan jg masih ada jadwal night activity jam 12am-7am. Takut tepar,Twitter for Android,tepar
"*Sehari Usai Divaksin AZ, Warga Bali Meninggal* 
(15 Juni’21)
 https://t.co/YyF1W57s4M
🆙
#TiadaHariTanpaRuwet
#TiadaHariTanpaRuwet",Twitter for Android,#TiadaHariTanpaRuwet
"*Lansia Meninggal sehari setelah divaksin di Subang* (16 Juni’21)
 https://t.co/lyjn6YfUNX
🆙
#TiadaHariTanpaRuwet
#TiadaHariTanpaRuwet",Twitter for Android,#TiadaHariTanpaRuwet
"Yuk Guys.....kita  jangan pilah-pilih vaksin dan segera di vaksinasi agar penyebaran program vaksinasi ini bisa segera merata, terutama untuk mereka yang rentan seperti lansia untuk bisa menerima vaksin.
#VaksinasiMerata dari Sabang sampai merauke",Twitter for Android,merauke
"Vaksin sangat penting bukan hanya untuk melindungi tenaga kesehatan dan pelayan publik sebagai individu, namun juga melindungi keluarga mereka, keluarga pasien, serta masyarakat secara luas.

#VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"@unlocktime_ Ya ampun.... Ya tenang dulu, semoga nanti ga sakit habis di vaksin",Twitter for Android,vaksin
"Pada  2 Oktober 2021, vaksin tahap ke-83 dg jumlah 600.000 dosis AstraZeneca tiba di Indonesia. Vaksin ini merupakan bagian dari 3 juta dosis dose-sharing dari pemerintah Perancis. #VaksinasiMerata dari Sabang sampai Merauke agar Covid-19 dapat dikendalikan dg cepat",Twitter for Android,cepat
"Sabtu (2/10) Satpol PP Kota Jambi melakukan Kegiatan Operasi YUSTISI WASGAKUM Prokes Covid19 LEVEL 3 dengan memeriksa kartu vaksin bagi pengunjung kawasan publik kota Jambi. 
@ditpolpp_linmas https://t.co/Mk56DhkvD2",Twitter Web App,https://t.co/Mk56DhkvD2
@princejakeuu Semangattt btw vaksin berapa 1 apa 2?,Twitter for Android,2?
"Masyaallaah niih, anak aku baru kali ini vaksin ga nangiis :"") masyaallah terharuu 🥺 anak pinter anak sholeh ya.",Twitter for Android,ya.
"Pemerintah mengajak masyarakat untuk tidak pilah-pilih vaksin dan segera di vaksinasi ya sayang agar penyebaran program #VaksinasiMerata ini bisa disegerakan, terutama untuk mereka yang rentan dr sabang sampai Merauke https://t.co/4iug7cuQFY",Twitter for Android,https://t.co/4iug7cuQFY
"Mensukseskan vaksinasi dr Sabang sampai Merauke, pada 2 Oktober 2021, sebanyak 453.960 dosis vaksin Pfizer datang dan didistribusikan langsung ke tujuh provinsi di Sumatra dan Kalimantan dgn penerapan rantai distribusi dingin suhu di bawah 70 derajat Celsius
#VaksinasiMerata https://t.co/fXPrNQWOME",Twitter for Android,https://t.co/fXPrNQWOME
"Kabar baiknya, Total vaksin yang sudah diterima oleh Indonesia baik dalam bentuk jadi ataupun bahan baku, sejumlah 276.960.670  dosis. Yang akan didistribusikan secara merata dari Sabang hingga Marauke.  #VaksinasiMerata",Twitter for Android,#VaksinasiMerata
Harus hidup berdampingan dengan covid solusinya vaksin dan taat prokes. #VaksinasiMerata untuk Indonesia dari Sabang sampai Merauke https://t.co/c0TlbdvM20,Twitter for Android,https://t.co/c0TlbdvM20
"@ipootre Selamat siang, wajib Kak. Saat ini penumpang KA Antar Kota wajib menunjukkan surat keterangan negatif Covid-19 berdasarkan Polymerase Chain Reaction (RT-PCR) atau Rapid test antigen dan kartu/sertifikat vaksin. |1",KAI121v2,|1
HAHAHHAHAHA ANJRIT DIPAP DONG BENGEKSRT ITU HBS VAKSIN APA GMN LEMES AMAT https://t.co/KYzLlsCYYa,Twitter for Android,https://t.co/KYzLlsCYYa
"Kontinuitas kedatangan vaksin ke Indonesia menjadi bukti stok vaksin di tanah air aman dan mencukupi. Karenanya, pemerintah optimis target vaksinasi 70% masyarakat Indonesia dari Sabang Sampai Merauke tercapai pada akhir 2021. #VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"Pemerintah mengajak masyarakat untuk tidak pilah-pilih vaksin n segera divaksin agar penyebaran program vaksinasi ini bisa segera merata dari Sabang sampai Merauke, terutama u/ mereka yg rentan seperti lansia #VaksinasiMerata",Twitter Web App,#VaksinasiMerata
@sbyfess Gak vaksin oleh ta dolen rek? Aku grg vaksin tapi pengen munggah🤣,Twitter for Android,munggah🤣
"Lanjut di tanggal 3 Oktober kemarin, Indonesia kembali kedatangan vaksin tahap ke-84 bantuan dari pemerintah Amerika Serikat. Dapatnya 800.280 dosis vaksin Pfizer.

Banyaakk 😍😍😍 cukuplah untuk tambahan 
#VaksinasiMerata
Dari Sabang Sampai Merauke",Twitter for Android,Merauke
"@Insideme11 @edysaf @mohmahfudmd Dipilih Biden, artinya 🇮🇩 secara keseluruhan dinilai baik. Ekonomi kita gak mati, seperti negara lain. Bahwa banyak yg menjadi susah, pasti. Kebijakan PSBB &amp; PPKM, bukan totally lockdown yg membuat kita bertahan. Penerima vaksin termasuk tinggi, dll. Makanya BACA! JANGAN MALAS!",Twitter for Android,MALAS!
"Tahap 81 pada 2 Oktober 2021, Indonesia mendapatkan vaksin sebanyak 453.960 dosis vaksin Pfizer yang langsung didistribusikan ke tujuh provinsi di Sumatra dan Kalimantan
#VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"Vaksin yg tiba pada tgl 2 Oktober 2021 tsb merupakan bagian dari 3 juta dosis dose-sharing dari pemerintah Perancis. 

#VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"Pemerintah pusat menghimbau agar pemerintah daerah tidak perlu menahan/mencadangkan stok vaksin, karena stock vaskin baru akan terus berdatangan ke Indonesia.

#VaksinasiMerata Stok vaksin dari Sabang Sampai Merauke Aman.",Twitter Web App,Aman.
side effect vaksin takat ni takde apa sangatlah. cuma rasa makin cantik je☺️,Twitter for iPhone,je☺️
"Dosis 2, Provinsi Tertinggi penerima vaksin: DKI Jakarta, Bali, Kep.Riau, DIY.

Terendah: Lampung, Maluku Utara, dan Aceh. 

#VaksinasiMerata Sabang Sampai Merauke",Twitter for iPhone,Merauke
Abis vaksin hepatitis langsung anteng Masya Allah 👶🏻,Twitter for Android,👶🏻
"Daerah dgn cakupan vaksin dosis 1 tertingga itu adalah DKI Jakarta, Bali, Riau, dan Yogyakarta. Sdgkn yang terendah ada Papua, Papua, dan Sumatera Barat

#VaksinasiMerata dari Sabang sampai Marauke.",Twitter Web App,Marauke.
"Jadi, total vaksin yang sudah diterima Indonesia baik dalam bentuk jadi ataupun bahan baku adalah 276.960.670 dosis. Yang mana akan didistribusikan merata dari Sabang hingga Merauke agar #VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"vaksin bisa jalur diminum aja gasih? 
takut bgt sama jarum suntik wkwk",Twitter for iPhone,wkwk
@PLindungi min cara ganti nomor telepon vaksin gimana ya? soalnya nomor aku yg terdaftar kemaren masa tenggangnya udah habis,Twitter for Android,habis
Efek dari vaksin ke 2 apa? Mungkin pusing ya:( Di sekolah ada vaksin ke 1 dan 2 soalnya,Twitter for Android,soalnya
2 Oktober 2021 Indonesia kedatangan vaksin Prizer tahap 81 sebanyak 453.960 dosis. Dan langsung didistribusikan ke 7 provinsi Sumatra dan Kalimantan dengan penerapan rantai distribusi dingin dengan suhu dibawah -70 derajat celsius #VaksinasiMerata,Twitter Web App,#VaksinasiMerata
"Sedangkan pd hari Minggu 3 Oktober 2021, Indonesia kembali kedatangan vaksin tahap ke-84 bantuan dari pemerintah Amerika Serikat dengan 800.280 dosis vaksin Pfizer.
#VaksinasiMerata
Dari Sabang Sampai Merauke",Twitter for Android,Merauke
"Masalah Vaksin ini adlh furu’iyyah dalam Islam, tidak semestinya gontok2an di sosmed maupun didunia nyata, tahan lidah &amp; perbuatan u tdk slg melanggar adab &amp; maksiat kpd sesama Muslim. Allah tlh memerintahkan u “Ruhama wa bainahum” berkasih sayang &amp; lemahlembutlah kpd sesamamu.",Twitter for iPhone,sesamamu.
"@samartemaram Lah, itu mobil pengawalnya malah nabrak kontainer yg bawa vaksin?",Twitter for iPhone,vaksin?
"gokar! mamaku mau vaksin gabisa terus krn punya darah tinggi. rencanany tahun baru mau mudik, jadi gmna ya:( kalo mau minta izin ke dokter kira² ngomongnya gmna?",Twitter for Android,gmna?
"Takut kehabisan vaksin?
Kedatangan vaksin yg berkelanjutan ke Indonesia menunjukkan stock vaksin di tanah air aman dan mencukupi.
Jadi nggak usah khawatir ya.
Pemerintah optimis target vaksinasi 70% masyarakat Indonesia akan tercapai pada akhir 2021.
#VaksinasiMerata",Twitter for Android,#VaksinasiMerata
@Bang_Garr tadi anak sd belum vaksin boleh naik kereta asal pake seragam sekolah🤭sm bawa surat dr sekolahnya,Twitter for Android,sekolahnya
"Yeaaay, 600 ribuan vaksin AstraZeneca masuk lagi nih ke Indonesia. Siap-siap vaksin kuy buat yang belum vaksin dari Sabang sampai Merauke #VaksinasiMerata https://t.co/Qsa0hRctR1",Twitter for Android,https://t.co/Qsa0hRctR1
Daftar vaksin az kena perang daftar kelas pun kena perang halah apalah nasib,Twitter for Android,nasib
"Setuju mbak, vaksin yang udah tersedia sudah teruji jadinya gak usah  terlalu lama milih-milih. #VaksinasiMerata https://t.co/6fitGkF7Jx",Twitter for iPhone,https://t.co/6fitGkF7Jx
"• Skema kedua, Pemerintah pusat mendistribusikan vaksin secara langsung ke pemerintah kota atau kabupaten. 

Jadi hasil dari #VaksinasiMerata bisa optimal dan masyarakat dari Sabang Sampai Merauke juga cepat mendapatkan perlindungan.",Twitter for Android,perlindungan.
"Sudah banyak nih vaksin yg tiba dan total vaksin yang diterima oleh Indonesia baik dalam bentuk jadi ataupun bahan baku, sejumlah 276.960.670  dosis. Tentunya akan didistribusikan secara merata dari Sabang hingga Marauke. #VaksinasiMerata",Twitter Web App,#VaksinasiMerata
"Adapun kota sasaran distribusi vaksin Pfizer tahap 81 ini ada di Pontianak, Kalimantan Utara melalui Berau, Samarinda, Palngkaraya, Padang, Palembang dan Pangkal Pinang #VaksinasiMerata",Twitter Web App,#VaksinasiMerata
"Total vaksin yang sudah diterima oleh Indonesia baik dalam bentuk jadi ataupun bahan baku, sejumlah 276 juta dosis sayang. Yang akan didistribusikan secara merata dari Sabang hingga Merauke untuk mendukung #VaksinasiMerata di indonesia syg https://t.co/lJMAfNSmSo",Twitter for Android,https://t.co/lJMAfNSmSo
"Nggak perlu pilah-pilih vaksin ya. Semuanya mempunyai fungsi yang sama.
So, segera ikut vaksin agar program  #VaksinasiMerata
dari Sabang Sampai Merauke segera terwujud. Terutama untuk mereka yang rentan seperti lansia untuk bisa menerima vaksin.",Twitter Web App,vaksin.
Untung banget dapet ibu penyuntik vaksin yg manusiawi 😭,Twitter for Android,😭
kalo aku kebetulan bareng generasi muda usia produktif saat vaksin dosis 1 #Vaksinasimerata https://t.co/4NeVFDvxSW,Twitter for Android,https://t.co/4NeVFDvxSW
"Total vaksin yang sudah diterima oleh Indonesia baik dalam bentuk jadi ataupun bahan baku, sejumlah 276.960.670  dosis yang akan didistribusikan secara merata dari Sabang hingga Marauke 👏
#VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"Vaksin thp 81 dari Pfizer ini akan di sebarkan ke Kalimantan Barat (Pontianak), Kalimantan Utara melalui Berau, Kalimantan Timur (Samarinda), Kalimantan Tengah (Palangkaraya), Sumatera Barat (Padang), Sumsel (Palembang), serta Bangka Belitung (Pangkal Pinang) #VaksinasiMerata",Twitter for Android,#VaksinasiMerata
Abis vaksin tangan jd pegel bgt😭,Twitter for Android,bgt😭
"2 Oktober 2021 Indonesia kedatangan vaksin tahap 81 yang akan didistribusikan ke Sumatera dan Kalimantan dengan jumlah 453.960 dosis vaksin Pfizer

Ini salah satu bentuk upaya distribusi agar #VaksinasiMerata dari Sabang Sampai Merauke",Twitter for Android,Merauke
ini kan gue abis vaksin kalau langsung pergi perjalanan naik motor 30an km pingsan gak ya :),Twitter Web App,:)
"yaAllah besok vaksin, sy takoet🛐",Twitter for Android,takoet🛐
"Total vaksin yang sudah diterima oleh Indonesia baik dalam bentuk jadi ataupun bahan baku, sejumlah 276.960.670  dosis. Yang akan didistribusikan secara merata dari Sabang hingga Marauke. 
 Wowwww...... 
#VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"Kebetulan gw punya nenek tante yg sudah lansia. Kemarin alhamdulillah sudah vaksin tahap pertama. Karena kita tahu kelompok lansia merupakan salah satu yg rentan terhadap Covid-19. 
Yuk vaksinasi dari Sabang sampai Merauke agar #VaksinasiMerata",Twitter for Android,#VaksinasiMerata
Aku anggarkan lagi 5 hari dah 90% fully vaksin,Twitter for Android,vaksin
akhirnya sertif vaksin keluar juga:),Twitter for Android,juga:)
"Cah aku kan ws vaksin 1 terus ngecek  sertifikat NK apk pedulilindungi, kok NIK e gak valid ya(?)
Lak vaksin ya ws suwi",Harmoni Kediri Lagi,suwi
Gokar! Kalau yg baru vaksin dosis 1 boleh masuk mall gaksi? Nuhun,Twitter for Android,Nuhun
"Alhamdulillah saya sendiri sudah vaksin sejak bulan Mei kemarin. Bersyukur banget diberi kesehatan selalu sekeluarga semuanya. Yukk vaksin bikin kita semua terlindungi kok ;)
#VaksinasiMerata https://t.co/ZvDJkDkwbF",Twitter for Android,https://t.co/ZvDJkDkwbF
"Segala macam cara, saat ini terus dikerahkan loh, terlebih mengingat jangkauan wilayah kita sangat luas, dari Sabang sampai Merauke, tersebar di berbagai pulau besar hingga pulau terluar semua perlu vaksin, ini tantangan agar #VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"@annasantoz318 😂😂😂 waktu vaksin pertama aku juga tanya dr ,dok habis vaksin boleh ngerokok gak, aku diomelin lahhh jangan yg aneh - aneh dulu,liat nanti efeknya dulu sabar😂",Twitter for Android,sabar😂
"*2 Warga Riau Meninggal Sepekan Setelah Vaksin* (18 Juni’21) https://t.co/kgkZbnZoGh
🆙
#TiadaHariTanpaRuwet
#TiadaHariTanpaRuwet",Twitter for Android,#TiadaHariTanpaRuwet
"Pada hari Sabtu 2 Oktober 2021, vaksin tahap ke-83 dengan jumlah 600.000 dosis AstraZeneca tiba di Indonesia. Vaksin ini merupakan bagian dari 3 juta dosis dose-sharing dari pemerintah Perancis.
#VaksinasiMerata
Dari Sabang Sampai Merauke",Twitter for Android,Merauke
"@nisaahani Seneng banget dan bangga jadi bagian dari Indonesia, saya sdh vaksin 2x dong #VaksinasiMerata dari Sabang sampai Merauke",Twitter for Android,Merauke
"Demi #VaksinasiMerata pemerintah mengoptimalkan semua langkah untuk percepatan penyebarluasan vaksin ke seluruh daerah di Indonesia, dari Sabang Sampai Merauke, sampai masyarakat terpencil dan terluar. Dengan begitu semoga Indonesia cepet pulih dari dampak pandemi ya",Twitter Web App,ya
